Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Flag;Flag Description
GU;Manure applied to Soils;186;Serbia and Montenegro;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;110298948;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;186;Serbia and Montenegro;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;33089684.4;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;186;Serbia and Montenegro;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;22059789.6;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;196;Seychelles;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;225236.5698;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;196;Seychelles;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;144771.2099;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;196;Seychelles;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;91299.0895;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;196;Seychelles;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;93985.264;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;196;Seychelles;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;67570.971;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;196;Seychelles;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;43431.363;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;196;Seychelles;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;27389.7268;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;196;Seychelles;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;28195.5792;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;196;Seychelles;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;45047.314;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;196;Seychelles;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;28954.242;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;196;Seychelles;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;18259.8179;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;196;Seychelles;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;18797.0528;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;197;Sierra Leone;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;1808350.785;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;197;Sierra Leone;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;1823301.129;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;197;Sierra Leone;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;3154719.157;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;197;Sierra Leone;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;3994781.155;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;197;Sierra Leone;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;542505.2356;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;197;Sierra Leone;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;546990.3386;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;197;Sierra Leone;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;946415.7471;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;197;Sierra Leone;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;1198434.346;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;197;Sierra Leone;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;361670.157;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;197;Sierra Leone;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;364660.2257;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;197;Sierra Leone;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;630943.8314;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;197;Sierra Leone;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;798956.231;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;200;Singapore;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;1214572.417;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;200;Singapore;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;1939895.213;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;200;Singapore;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;2140474.641;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;200;Singapore;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;2159939.86;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;200;Singapore;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;364371.7251;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;200;Singapore;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;581968.564;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;200;Singapore;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;642142.3924;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;200;Singapore;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;647981.958;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;200;Singapore;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;242914.4834;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;200;Singapore;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;387979.0427;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;200;Singapore;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;428094.9283;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;200;Singapore;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;431987.972;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;199;Slovakia;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;42945611.69;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;199;Slovakia;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;35002141.3;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;199;Slovakia;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;29954671.04;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;199;Slovakia;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;27885196.67;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;199;Slovakia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;12883683.51;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;199;Slovakia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;10500642.39;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;199;Slovakia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;8986401.311;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;199;Slovakia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;8365559;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;199;Slovakia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;8589122.338;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;199;Slovakia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;7000428.261;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;199;Slovakia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;5990934.207;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;199;Slovakia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;5577039.333;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;198;Slovenia;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;23341810.76;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;198;Slovenia;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;20998944.84;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;198;Slovenia;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;20795254.29;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;198;Slovenia;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;19227820.36;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;198;Slovenia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;7002543.227;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;198;Slovenia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;6299683.451;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;198;Slovenia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;6238576.288;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;198;Slovenia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;5768346.109;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;198;Slovenia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;4668362.151;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;198;Slovenia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;4199788.968;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;198;Slovenia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;4159050.858;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;198;Slovenia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;3845564.073;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;25;Solomon Islands;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;452321.4962;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;25;Solomon Islands;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;493937.0804;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;25;Solomon Islands;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;503698.2795;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;25;Solomon Islands;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;512019.5011;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;25;Solomon Islands;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;135696.4488;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;25;Solomon Islands;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;148181.1241;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;25;Solomon Islands;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;151109.4839;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;25;Solomon Islands;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;153605.8503;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;25;Solomon Islands;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;90464.2992;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;25;Solomon Islands;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;98787.4161;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;25;Solomon Islands;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;100739.6559;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;25;Solomon Islands;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;102403.9002;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;201;Somalia;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;20795463.7;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;201;Somalia;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;20974539.84;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;201;Somalia;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;20059805.46;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;201;Somalia;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;20637646.73;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;201;Somalia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;6238639.109;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;201;Somalia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;6292361.951;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;201;Somalia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;6017941.638;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;201;Somalia;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;6191294.018;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;201;Somalia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;4159092.74;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;201;Somalia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;4194907.967;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;201;Somalia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;4011961.092;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;201;Somalia;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;4127529.346;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;202;South Africa;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;53778067.22;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;202;South Africa;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;53892156.12;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;202;South Africa;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;58919435.26;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;202;South Africa;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;55837564.56;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;202;South Africa;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;16133420.17;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;202;South Africa;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;16167646.84;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;202;South Africa;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;17675830.58;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;202;South Africa;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;16751269.37;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;202;South Africa;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;10755613.44;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;202;South Africa;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;10778431.22;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;202;South Africa;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;11783887.05;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;202;South Africa;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;11167512.91;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;277;South Sudan;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;50337701.52;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;277;South Sudan;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;15101310.46;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;277;South Sudan;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;10067540.3;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;203;Spain;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;480790280.2;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;203;Spain;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;505470517.7;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;203;Spain;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;488805097.1;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;203;Spain;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;488848160.1;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;203;Spain;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;144237084.1;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;203;Spain;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;151641155.3;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;203;Spain;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;146641529.1;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;203;Spain;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;146654448;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;203;Spain;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;96158056.04;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;203;Spain;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;101094103.5;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;203;Spain;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;97761019.43;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;203;Spain;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;97769632.02;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;38;Sri Lanka;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;10449458.21;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;38;Sri Lanka;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;11528272.75;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;38;Sri Lanka;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;12585339.85;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;38;Sri Lanka;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;12377249.97;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;38;Sri Lanka;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;3134837.463;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;38;Sri Lanka;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;3458481.825;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;38;Sri Lanka;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;3775601.954;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;38;Sri Lanka;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;3713174.99;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;38;Sri Lanka;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;2089891.642;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;38;Sri Lanka;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;2305654.55;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;38;Sri Lanka;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;2517067.969;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;38;Sri Lanka;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;2475449.994;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;276;Sudan;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;80597680.18;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;276;Sudan;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;24179304.05;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;276;Sudan;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;16119536.04;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;206;Sudan (former);72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;93881860.17;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;206;Sudan (former);72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;122757992.1;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;206;Sudan (former);72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;125961076.5;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;206;Sudan (former);723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;28164558.05;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;206;Sudan (former);723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;36827397.62;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;206;Sudan (former);723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;37788322.96;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;206;Sudan (former);723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;18776372.03;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;206;Sudan (former);723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;24551598.41;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;206;Sudan (former);723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;25192215.31;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;207;Suriname;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;1337626.864;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;207;Suriname;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;1640845.813;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;207;Suriname;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;2058620.426;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;207;Suriname;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;1888068.669;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;207;Suriname;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;401288.0591;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;207;Suriname;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;492253.7438;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;207;Suriname;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;617586.1277;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;207;Suriname;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;566420.6006;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;207;Suriname;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2000;2000;kg;267525.3727;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;207;Suriname;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2006;2006;kg;328169.1625;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;207;Suriname;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2010;2010;kg;411724.0851;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;207;Suriname;723811;Manure applied to soils that volatilises (N content);1755;All Animals;2014;2014;kg;377613.7338;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;209;Eswatini;72381;Manure applied to soils (N content);1755;All Animals;2000;2000;kg;1743474.636;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;209;Eswatini;72381;Manure applied to soils (N content);1755;All Animals;2006;2006;kg;1850511.848;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;209;Eswatini;72381;Manure applied to soils (N content);1755;All Animals;2010;2010;kg;1808676.284;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;209;Eswatini;72381;Manure applied to soils (N content);1755;All Animals;2014;2014;kg;1861845.27;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;209;Eswatini;723812;Manure applied to soils that leaches (N content);1755;All Animals;2000;2000;kg;523042.3909;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;209;Eswatini;723812;Manure applied to soils that leaches (N content);1755;All Animals;2006;2006;kg;555153.5544;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;209;Eswatini;723812;Manure applied to soils that leaches (N content);1755;All Animals;2010;2010;kg;542602.8851;A;Aggregate, may include official, semi-official, estimated or calculated data
GU;Manure applied to Soils;209;Eswatini;723812;Manure applied to soils that leaches (N content);1755;All Animals;2014;2014;kg;558553.5809;A;Aggregate, may include official, semi-official, estimated or calculated data
