"","X.1","X","Area","Item","Year","Area_harvested_ha","Production_t"
"60550",777410,777410,"United_States_of_America","Cauliflowers and broccoli",2000,75862,1244431
"60551",777416,777416,"United_States_of_America","Cauliflowers and broccoli",2006,68898,1179567
"60552",777420,777420,"United_States_of_America","Cauliflowers and broccoli",2010,68254,1196395
"60553",777424,777424,"United_States_of_America","Cauliflowers and broccoli",2014,65340,1222930
"60554",777466,777466,"United_States_of_America","Cereals (Rice Milled Eqv)",2000,58526104,NA
"60555",777472,777472,"United_States_of_America","Cereals (Rice Milled Eqv)",2006,52861862,NA
"60556",777476,777476,"United_States_of_America","Cereals (Rice Milled Eqv)",2010,57483050,NA
"60557",777480,777480,"United_States_of_America","Cereals (Rice Milled Eqv)",2014,57979030,NA
"60558",777492,777492,"United_States_of_America","Cereals, nes",2000,NA,NA
"60559",777532,777532,"United_States_of_America","Cereals,Total",2000,58526104,342631506
"60560",777538,777538,"United_States_of_America","Cereals,Total",2006,52861862,338336800
"60561",777542,777542,"United_States_of_America","Cereals,Total",2010,57483050,401125658
"60562",777546,777546,"United_States_of_America","Cereals,Total",2014,57979030,442849090
"60563",777588,777588,"United_States_of_America","Cherries",2000,24869,185070
"60564",777594,777594,"United_States_of_America","Cherries",2006,32901,266349
"60565",777598,777598,"United_States_of_America","Cherries",2010,34411,284148
"60566",777602,777602,"United_States_of_America","Cherries",2014,36300,329852
"60567",777644,777644,"United_States_of_America","Cherries, sour",2000,16139,127640
"60568",777650,777650,"United_States_of_America","Cherries, sour",2006,15054,119658
"60569",777654,777654,"United_States_of_America","Cherries, sour",2010,14427,86364
"60570",777658,777658,"United_States_of_America","Cherries, sour",2014,15317,137983
"60571",777700,777700,"United_States_of_America","Chick peas",2000,42573,60509
"60572",777706,777706,"United_States_of_America","Chick peas",2006,53783,69808
"60573",777710,777710,"United_States_of_America","Chick peas",2010,58315,87952
"60574",777714,777714,"United_States_of_America","Chick peas",2014,85834,127369
"60575",777756,777756,"United_States_of_America","Chillies and peppers, dry",2000,0,0
"60576",777762,777762,"United_States_of_America","Chillies and peppers, dry",2006,0,0
"60577",777766,777766,"United_States_of_America","Chillies and peppers, dry",2010,136,368
"60578",777770,777770,"United_States_of_America","Chillies and peppers, dry",2014,134,368
"60579",777812,777812,"United_States_of_America","Chillies and peppers, green",2000,37980,912990
"60580",777818,777818,"United_States_of_America","Chillies and peppers, green",2006,32900,998210
"60581",777822,777822,"United_States_of_America","Chillies and peppers, green",2010,29140,898340
"60582",777826,777826,"United_States_of_America","Chillies and peppers, green",2014,25540,914490
"60583",777868,777868,"United_States_of_America","Citrus Fruit,Total",2000,433861,15648030
"60584",777874,777874,"United_States_of_America","Citrus Fruit,Total",2006,302642,10546030
"60585",777878,777878,"United_States_of_America","Citrus Fruit,Total",2010,334473,9979033
"60586",777882,777882,"United_States_of_America","Citrus Fruit,Total",2014,314724,8537514
"60587",777924,777924,"United_States_of_America","Coarse Grain, Total",2000,35822190,273334320
"60588",777930,777930,"United_States_of_America","Coarse Grain, Total",2006,32780740,280294530
"60589",777934,777934,"United_States_of_America","Coarse Grain, Total",2010,36749170,330036240
"60590",777938,777938,"United_States_of_America","Coarse Grain, Total",2014,38020520,377622470
"60591",777980,777980,"United_States_of_America","Coffee, green",2000,2752,3950
"60592",777986,777986,"United_States_of_America","Coffee, green",2006,2550,3311
"60593",777990,777990,"United_States_of_America","Coffee, green",2010,2550,3990
"60594",777994,777994,"United_States_of_America","Coffee, green",2014,4047,3670
"60595",778036,778036,"United_States_of_America","Cotton lint",2000,NA,3742350
"60596",778042,778042,"United_States_of_America","Cotton lint",2006,NA,4498000
"60597",778046,778046,"United_States_of_America","Cotton lint",2010,NA,3941700
"60598",778050,778050,"United_States_of_America","Cotton lint",2014,NA,3593000
"60599",778090,778090,"United_States_of_America","Cottonseed",2000,NA,5838280
"60600",778096,778096,"United_States_of_America","Cottonseed",2006,NA,6923630
"60601",778100,778100,"United_States_of_America","Cottonseed",2010,NA,5532100
"60602",778104,778104,"United_States_of_America","Cottonseed",2014,NA,4649320
"60603",778135,778135,"United_States_of_America","Cow peas, dry",2000,10235,17327
"60604",778141,778141,"United_States_of_America","Cow peas, dry",2006,13986,24176
"60605",778145,778145,"United_States_of_America","Cow peas, dry",2010,13233,26535
"60606",778149,778149,"United_States_of_America","Cow peas, dry",2014,12060,21591
"60607",778191,778191,"United_States_of_America","Cranberries",2000,15054,259093
"60608",778197,778197,"United_States_of_America","Cranberries",2006,15580,312525
"60609",778201,778201,"United_States_of_America","Cranberries",2010,15580,308815
"60610",778205,778205,"United_States_of_America","Cranberries",2014,16430,381018
"60611",778247,778247,"United_States_of_America","Cucumbers and gherkins",2000,63472,1106351
"60612",778253,778253,"United_States_of_America","Cucumbers and gherkins",2006,62217,917007
"60613",778257,778257,"United_States_of_America","Cucumbers and gherkins",2010,53460,880530
"60614",778261,778261,"United_States_of_America","Cucumbers and gherkins",2014,49370,799820
"60615",778296,778296,"United_States_of_America","Currants",2000,0,0
"60616",778302,778302,"United_States_of_America","Currants",2006,0,0
"60617",778306,778306,"United_States_of_America","Currants",2010,0,0
"60618",778310,778310,"United_States_of_America","Currants",2014,0,0
"60619",778352,778352,"United_States_of_America","Dates",2000,1943,15785
"60620",778358,778358,"United_States_of_America","Dates",2006,2185,15422
"60621",778362,778362,"United_States_of_America","Dates",2010,3116,26308
"60622",778366,778366,"United_States_of_America","Dates",2014,4047,30300
"60623",778408,778408,"United_States_of_America","Eggplants (aubergines)",2000,2310,77290
"60624",778414,778414,"United_States_of_America","Eggplants (aubergines)",2006,2187,73936
"60625",778418,778418,"United_States_of_America","Eggplants (aubergines)",2010,2386,84978
"60626",778422,778422,"United_States_of_America","Eggplants (aubergines)",2014,2527,95392
"60627",778464,778464,"United_States_of_America","Fibre Crops Primary",2000,NA,3742350
"60628",778470,778470,"United_States_of_America","Fibre Crops Primary",2006,NA,4498000
"60629",778474,778474,"United_States_of_America","Fibre Crops Primary",2010,NA,3941700
"60630",778478,778478,"United_States_of_America","Fibre Crops Primary",2014,NA,3593000
"60631",778518,778518,"United_States_of_America","Figs",2000,6232,50712
"60632",778524,778524,"United_States_of_America","Figs",2006,4654,37830
"60633",778528,778528,"United_States_of_America","Figs",2010,3480,37113
"60634",778532,778532,"United_States_of_America","Figs",2014,2833,30300
"60635",778574,778574,"United_States_of_America","Fruit, citrus nes",2000,81,4540
"60636",778580,778580,"United_States_of_America","Fruit, citrus nes",2006,1012,29030
"60637",778584,778584,"United_States_of_America","Fruit, citrus nes",2010,1902,37195
"60638",778588,778588,"United_States_of_America","Fruit, citrus nes",2014,1457,36287
"60639",778630,778630,"United_States_of_America","Fruit, fresh nes",2000,338,7260
"60640",778636,778636,"United_States_of_America","Fruit, fresh nes",2006,150,3357
"60641",778640,778640,"United_States_of_America","Fruit, fresh nes",2010,47,590
"60642",778644,778644,"United_States_of_America","Fruit, fresh nes",2014,40,771
"60643",778686,778686,"United_States_of_America","Garlic",2000,14080,253150
"60644",778692,778692,"United_States_of_America","Garlic",2006,11950,224480
"60645",778696,778696,"United_States_of_America","Garlic",2010,9250,170190
"60646",778700,778700,"United_States_of_America","Garlic",2014,9630,175450
"60647",778718,778718,"United_States_of_America","Ginger",2000,109,6123
"60648",778724,778724,"United_States_of_America","Ginger",2006,40,1950
"60649",778728,778728,"United_States_of_America","Ginger",2010,22,803
"60650",778732,778732,"United_States_of_America","Ginger",2014,13,461
"60651",778774,778774,"United_States_of_America","Grapefruit (inc. pomelos)",2000,62320,2505640
"60652",778780,778780,"United_States_of_America","Grapefruit (inc. pomelos)",2006,36826,1117650
"60653",778784,778784,"United_States_of_America","Grapefruit (inc. pomelos)",2010,30837,1123095
"60654",778788,778788,"United_States_of_America","Grapefruit (inc. pomelos)",2014,28126,949822
"60655",778830,778830,"United_States_of_America","Grapes",2000,383016,6973801
"60656",778836,778836,"United_States_of_America","Grapes",2006,379271,5757267
"60657",778840,778840,"United_States_of_America","Grapes",2010,385221,6777731
"60658",778844,778844,"United_States_of_America","Grapes",2014,418607,7152090
"60659",778886,778886,"United_States_of_America","Groundnuts, with shell",2000,540670,1481210
"60660",778892,778892,"United_States_of_America","Groundnuts, with shell",2006,489270,1575980
"60661",778896,778896,"United_States_of_America","Groundnuts, with shell",2010,507890,1885510
"60662",778900,778900,"United_States_of_America","Groundnuts, with shell",2014,535200,2353540
"60663",778942,778942,"United_States_of_America","Hazelnuts, with shell",2000,11473,20410
"60664",778948,778948,"United_States_of_America","Hazelnuts, with shell",2006,11453,37195
"60665",778952,778952,"United_States_of_America","Hazelnuts, with shell",2010,11736,25401
"60666",778956,778956,"United_States_of_America","Hazelnuts, with shell",2014,12141,32659
"60667",778998,778998,"United_States_of_America","Hops",2000,14617,30652
"60668",779004,779004,"United_States_of_America","Hops",2006,11884,26159
"60669",779008,779008,"United_States_of_America","Hops",2010,12662,29707
"60670",779012,779012,"United_States_of_America","Hops",2014,15383,32203
"60671",779035,779035,"United_States_of_America","Kiwi fruit",2000,2145,30844
"60672",779041,779041,"United_States_of_America","Kiwi fruit",2006,1619,21228
"60673",779045,779045,"United_States_of_America","Kiwi fruit",2010,1700,29665
"60674",779049,779049,"United_States_of_America","Kiwi fruit",2014,1659,25855
"60675",779091,779091,"United_States_of_America","Lemons and limes",2000,26060,762040
"60676",779097,779097,"United_States_of_America","Lemons and limes",2006,23269,854570
"60677",779101,779101,"United_States_of_America","Lemons and limes",2010,23067,800137
"60678",779105,779105,"United_States_of_America","Lemons and limes",2014,21974,747520
"60679",779147,779147,"United_States_of_America","Lentils",2000,86604,137393
"60680",779153,779153,"United_States_of_America","Lentils",2006,164709,147145
"60681",779157,779157,"United_States_of_America","Lentils",2010,256571,392675
"60682",779161,779161,"United_States_of_America","Lentils",2014,104810,156310
"60683",779203,779203,"United_States_of_America","Lettuce and chicory",2000,113819,4386102
"60684",779209,779209,"United_States_of_America","Lettuce and chicory",2006,129946,4640749
"60685",779213,779213,"United_States_of_America","Lettuce and chicory",2010,106230,4105580
"60686",779217,779217,"United_States_of_America","Lettuce and chicory",2014,107240,3791140
"60687",779259,779259,"United_States_of_America","Linseed",2000,209220,272550
"60688",779265,779265,"United_States_of_America","Linseed",2006,310400,279900
"60689",779269,779269,"United_States_of_America","Linseed",2010,169160,230030
"60690",779273,779273,"United_States_of_America","Linseed",2014,122220,161750
"60691",779315,779315,"United_States_of_America","Maize",2000,29315740,251853900
"60692",779321,779321,"United_States_of_America","Maize",2006,28586490,267502850
"60693",779325,779325,"United_States_of_America","Maize",2010,32960380,315617920
"60694",779329,779329,"United_States_of_America","Maize",2014,33644310,361091140
"60695",779371,779371,"United_States_of_America","Maize, green",2000,283121,4340585
"60696",779377,779377,"United_States_of_America","Maize, green",2006,244028,4253324
"60697",779381,779381,"United_States_of_America","Maize, green",2010,236860,3788030
"60698",779385,779385,"United_States_of_America","Maize, green",2014,211790,3447520
"60699",779418,779418,"United_States_of_America","Mangoes, mangosteens, guavas",2000,690,3000
"60700",779424,779424,"United_States_of_America","Mangoes, mangosteens, guavas",2006,592,2800
"60701",779428,779428,"United_States_of_America","Mangoes, mangosteens, guavas",2010,47,590
"60702",779432,779432,"United_States_of_America","Mangoes, mangosteens, guavas",2014,41,816
"60703",779474,779474,"United_States_of_America","Melons, other (inc.cantaloupes)",2000,52000,1200000
"60704",779480,779480,"United_States_of_America","Melons, other (inc.cantaloupes)",2006,45530,1125540
"60705",779484,779484,"United_States_of_America","Melons, other (inc.cantaloupes)",2010,36960,1036040
"60706",779488,779488,"United_States_of_America","Melons, other (inc.cantaloupes)",2014,29400,787030
"60707",779530,779530,"United_States_of_America","Millet",2000,149740,166010
"60708",779536,779536,"United_States_of_America","Millet",2006,192230,231220
"60709",779540,779540,"United_States_of_America","Millet",2010,146900,261610
"60710",779544,779544,"United_States_of_America","Millet",2014,174020,305790
"60711",779586,779586,"United_States_of_America","Mushrooms and truffles",2000,NA,383830
"60712",779592,779592,"United_States_of_America","Mushrooms and truffles",2006,NA,382541
"60713",779596,779596,"United_States_of_America","Mushrooms and truffles",2010,NA,359469
"60714",779600,779600,"United_States_of_America","Mushrooms and truffles",2014,NA,432100
"60715",779642,779642,"United_States_of_America","Mustard seed",2000,17483,16751
"60716",779648,779648,"United_States_of_America","Mustard seed",2006,15864,12800
"60717",779652,779652,"United_States_of_America","Mustard seed",2010,19470,18990
"60718",779656,779656,"United_States_of_America","Mustard seed",2014,12630,13160
"60719",779698,779698,"United_States_of_America","Nuts, nes",2000,45000,117850
"60720",779704,779704,"United_States_of_America","Nuts, nes",2006,38000,95310
"60721",779708,779708,"United_States_of_America","Nuts, nes",2010,56511,133238
"60722",779712,779712,"United_States_of_America","Nuts, nes",2014,55400,119816
"60723",779754,779754,"United_States_of_America","Oats",2000,940900,2165120
"60724",779760,779760,"United_States_of_America","Oats",2006,632940,1357470
"60725",779764,779764,"United_States_of_America","Oats",2010,512740,1188140
"60726",779768,779768,"United_States_of_America","Oats",2014,418850,1019410
"60727",779810,779810,"United_States_of_America","Oilcrops, Cake Equivalent",2000,NA,64397273
"60728",779816,779816,"United_States_of_America","Oilcrops, Cake Equivalent",2006,NA,73937221
"60729",779820,779820,"United_States_of_America","Oilcrops, Cake Equivalent",2010,NA,76631511
"60730",779824,779824,"United_States_of_America","Oilcrops, Cake Equivalent",2014,NA,89025783
"60731",779864,779864,"United_States_of_America","Oilcrops, Oil Equivalent",2000,NA,16055283
"60732",779870,779870,"United_States_of_America","Oilcrops, Oil Equivalent",2006,NA,18023682
"60733",779874,779874,"United_States_of_America","Oilcrops, Oil Equivalent",2010,NA,18865128
"60734",779878,779878,"United_States_of_America","Oilcrops, Oil Equivalent",2014,NA,21647625
"60735",779889,779889,"United_States_of_America","Okra",2000,1170,8940
"60736",779895,779895,"United_States_of_America","Okra",2006,1265,9500
"60737",779899,779899,"United_States_of_America","Okra",2010,1318,9891
"60738",779903,779903,"United_States_of_America","Okra",2014,1362,10313
