"","X.2","X.1","X","Area","Item","Year","Area_harvested_ha","Production_t"
"1699",7266,94023,94023,"Bolivia_(Plurinational_State_of)","Rye",2006,432,405
"1700",7267,94027,94027,"Bolivia_(Plurinational_State_of)","Rye",2010,122,106
"1701",7268,94031,94031,"Bolivia_(Plurinational_State_of)","Rye",2014,384,274
"1706",7277,94141,94141,"Bolivia_(Plurinational_State_of)","Sorghum",2000,42743,94521
"1707",7278,94147,94147,"Bolivia_(Plurinational_State_of)","Sorghum",2006,104000,271001
"1708",7279,94151,94151,"Bolivia_(Plurinational_State_of)","Sorghum",2010,83852,338397
"1709",7280,94155,94155,"Bolivia_(Plurinational_State_of)","Sorghum",2014,275935,656494
"1710",7281,94192,94192,"Bolivia_(Plurinational_State_of)","Soybeans",2000,616964,1197251
"1711",7282,94198,94198,"Bolivia_(Plurinational_State_of)","Soybeans",2006,950118,1618966
"1712",7283,94202,94202,"Bolivia_(Plurinational_State_of)","Soybeans",2010,1086769,1693048
"1713",7284,94206,94206,"Bolivia_(Plurinational_State_of)","Soybeans",2014,1282455,2814321
"1718",7293,94346,94346,"Bolivia_(Plurinational_State_of)","Sugar cane",2000,83838,3601748
"1719",7294,94352,94352,"Bolivia_(Plurinational_State_of)","Sugar cane",2006,115862,6201125
"1720",7295,94356,94356,"Bolivia_(Plurinational_State_of)","Sugar cane",2010,136403,6403181
"1721",7296,94360,94360,"Bolivia_(Plurinational_State_of)","Sugar cane",2014,148758,7598630
"1722",7297,94376,94376,"Bolivia_(Plurinational_State_of)","Sunflower seed",2000,130000,110500
"1723",7298,94382,94382,"Bolivia_(Plurinational_State_of)","Sunflower seed",2006,94437,100983
"1724",7299,94386,94386,"Bolivia_(Plurinational_State_of)","Sunflower seed",2010,177702,246683
"1725",7300,94390,94390,"Bolivia_(Plurinational_State_of)","Sunflower seed",2014,194082,198566
"1742",7341,94973,94973,"Bolivia_(Plurinational_State_of)","Wheat",2000,119538,101510
"1743",7342,94979,94979,"Bolivia_(Plurinational_State_of)","Wheat",2006,129290,143677
"1744",7343,94983,94983,"Bolivia_(Plurinational_State_of)","Wheat",2010,173412,241397
"1745",7344,94987,94987,"Bolivia_(Plurinational_State_of)","Wheat",2014,149902,159670
"1758",7726,98312,98312,"Brazil","Barley",2000,145507,282826
"1759",7727,98318,98318,"Brazil","Barley",2006,82177,202940
"1760",7728,98322,98322,"Brazil","Barley",2010,84118,278558
"1761",7729,98326,98326,"Brazil","Barley",2014,89451,251539
"1770",7758,98760,98760,"Brazil","Cassava",2000,1709315,23044190
"1771",7759,98766,98766,"Brazil","Cassava",2006,1896509,26639012
"1772",7760,98770,98770,"Brazil","Cassava",2010,1789769,24967052
"1773",7761,98774,98774,"Brazil","Cassava",2014,1568253,23253514
"1798",7835,99803,99803,"Brazil","Groundnuts, with shell",2000,104948,187890
"1799",7836,99809,99809,"Brazil","Groundnuts, with shell",2006,110777,249916
"1800",7837,99813,99813,"Brazil","Groundnuts, with shell",2010,94329,261455
"1801",7838,99817,99817,"Brazil","Groundnuts, with shell",2014,142952,402626
"1810",7855,100081,100081,"Brazil","Maize",2000,11890376,32321000
"1811",7856,100087,100087,"Brazil","Maize",2006,12613094,42661677
"1812",7857,100091,100091,"Brazil","Maize",2010,12678875,55364271
"1813",7858,100095,100095,"Brazil","Maize",2014,15432909,79881614
"1826",7879,100417,100417,"Brazil","Oil palm fruit",2000,81881,678727
"1827",7880,100423,100423,"Brazil","Oil palm fruit",2006,96509,1207276
"1828",7881,100427,100427,"Brazil","Oil palm fruit",2010,106420,1292713
"1829",7882,100431,100431,"Brazil","Oil palm fruit",2014,126559,1393873
"1846",7911,100859,100859,"Brazil","Palm kernels",2000,NA,122736
"1847",7912,100865,100865,"Brazil","Palm kernels",2006,NA,128000
"1848",7913,100869,100869,"Brazil","Palm kernels",2010,NA,208900
"1849",7914,100873,100873,"Brazil","Palm kernels",2014,NA,206900
"1870",7943,101306,101306,"Brazil","Potatoes",2000,151731,2606932
"1871",7944,101312,101312,"Brazil","Potatoes",2006,140826,3151721
"1872",7945,101316,101316,"Brazil","Potatoes",2010,137044,3547510
"1873",7946,101320,101320,"Brazil","Potatoes",2014,132058,3689836
"1878",7963,101555,101555,"Brazil","Rapeseed",2000,24000,41000
"1879",7964,101561,101561,"Brazil","Rapeseed",2006,31000,41000
"1880",7965,101565,101565,"Brazil","Rapeseed",2010,46000,70000
"1881",7966,101569,101569,"Brazil","Rapeseed",2014,44000,55000
"1882",7967,101611,101611,"Brazil","Rice, paddy",2000,3664804,11134588
"1883",7968,101617,101617,"Brazil","Rice, paddy",2006,2970918,11526685
"1884",7969,101621,101621,"Brazil","Rice, paddy",2010,2722459,11235986
"1885",7970,101625,101625,"Brazil","Rice, paddy",2014,2340878,12175602
"1886",7979,101779,101779,"Brazil","Rye",2000,6755,6948
"1887",7980,101785,101785,"Brazil","Rye",2006,2932,2353
"1888",7981,101789,101789,"Brazil","Rye",2010,2343,3165
"1889",7982,101793,101793,"Brazil","Rye",2014,3082,4452
"1894",7995,102003,102003,"Brazil","Sorghum",2000,528061,792759
"1895",7996,102009,102009,"Brazil","Sorghum",2006,722200,1604920
"1896",7997,102013,102013,"Brazil","Sorghum",2010,661180,1532064
"1897",7998,102017,102017,"Brazil","Sorghum",2014,840093,2279114
"1898",7999,102059,102059,"Brazil","Soybeans",2000,13656771,32820826
"1899",8000,102065,102065,"Brazil","Soybeans",2006,22047348,52464640
"1900",8001,102069,102069,"Brazil","Soybeans",2010,23327296,68756343
"1901",8002,102073,102073,"Brazil","Soybeans",2014,30273763,86760520
"1906",8007,102171,102171,"Brazil","Sugar cane",2000,4804511,326121011
"1907",8008,102177,102177,"Brazil","Sugar cane",2006,6355498,477410656
"1908",8009,102181,102181,"Brazil","Sugar cane",2010,9076706,717463793
"1909",8010,102185,102185,"Brazil","Sugar cane",2014,10419678,736108487
"1910",8011,102220,102220,"Brazil","Sunflower seed",2000,58000,97000
"1911",8012,102226,102226,"Brazil","Sunflower seed",2006,67829,87362
"1912",8013,102230,102230,"Brazil","Sunflower seed",2010,76492,86608
"1913",8014,102234,102234,"Brazil","Sunflower seed",2014,115617,158563
"1934",8063,102948,102948,"Brazil","Wheat",2000,1138687,1725792
"1935",8064,102954,102954,"Brazil","Wheat",2006,1560175,2484848
"1936",8065,102958,102958,"Brazil","Wheat",2010,2181567,6171250
"1937",8066,102962,102962,"Brazil","Wheat",2014,2834945,6261895
"1954",8249,105506,105506,"Bulgaria","Barley",2000,251962,674461
"1955",8250,105512,105512,"Bulgaria","Barley",2006,185705,546292
"1956",8251,105516,105516,"Bulgaria","Barley",2010,245328,833271
"1957",8252,105520,105520,"Bulgaria","Barley",2014,214697,852231
"2018",8381,107325,107325,"Bulgaria","Groundnuts, with shell",2000,10000,8000
"2019",8382,107331,107331,"Bulgaria","Groundnuts, with shell",2006,933,989
"2020",8383,107335,107335,"Bulgaria","Groundnuts, with shell",2010,519,716
"2021",8384,107339,107339,"Bulgaria","Groundnuts, with shell",2014,273,482
"2038",8417,107829,107829,"Bulgaria","Maize",2000,466475,804134
"2039",8418,107835,107835,"Bulgaria","Maize",2006,350291,1587805
"2040",8419,107839,107839,"Bulgaria","Maize",2010,327525,2047414
"2041",8420,107843,107843,"Bulgaria","Maize",2014,408404,3137478
"2042",8421,107885,107885,"Bulgaria","Maize, green",2000,NA,NA
"2043",8422,107891,107891,"Bulgaria","Maize, green",2006,112,828
"2044",8423,107895,107895,"Bulgaria","Maize, green",2010,204,1742
"2045",8424,107899,107899,"Bulgaria","Maize, green",2014,283,2465
"2046",8429,107978,107978,"Bulgaria","Millet",2000,4500,4500
"2047",8430,107984,107984,"Bulgaria","Millet",2006,2686,3588
"2048",8431,107988,107988,"Bulgaria","Millet",2010,3960,5597
"2049",8432,107992,107992,"Bulgaria","Millet",2014,3575,5454
"2082",8497,108916,108916,"Bulgaria","Potatoes",2000,52820,397532
"2083",8498,108922,108922,"Bulgaria","Potatoes",2006,24471,386050
"2084",8499,108926,108926,"Bulgaria","Potatoes",2010,13805,251205
"2085",8500,108930,108930,"Bulgaria","Potatoes",2014,10200,132651
"2094",8517,109186,109186,"Bulgaria","Rapeseed",2000,15000,20000
"2095",8518,109192,109192,"Bulgaria","Rapeseed",2006,15837,28463
"2096",8519,109196,109196,"Bulgaria","Rapeseed",2010,211954,544841
"2097",8520,109200,109200,"Bulgaria","Rapeseed",2014,190194,527912
"2102",8525,109298,109298,"Bulgaria","Rice, paddy",2000,3571,16784
"2103",8526,109304,109304,"Bulgaria","Rice, paddy",2006,4539,20008
"2104",8527,109308,109308,"Bulgaria","Rice, paddy",2010,11977,57432
"2105",8528,109312,109312,"Bulgaria","Rice, paddy",2014,11043,54155
"2110",8537,109444,109444,"Bulgaria","Rye",2000,21200,22750
"2111",8538,109450,109450,"Bulgaria","Rye",2006,7408,12704
"2112",8539,109454,109454,"Bulgaria","Rye",2010,10795,17511
"2113",8540,109458,109458,"Bulgaria","Rye",2014,14441,28217
"2118",8549,109587,109587,"Bulgaria","Sorghum",2000,4100,8500
"2119",8550,109593,109593,"Bulgaria","Sorghum",2006,1181,2687
"2120",8551,109597,109597,"Bulgaria","Sorghum",2010,3542,8612
"2121",8552,109601,109601,"Bulgaria","Sorghum",2014,6706,18347
"2122",8553,109643,109643,"Bulgaria","Soybeans",2000,3000,2000
"2123",8554,109649,109649,"Bulgaria","Soybeans",2006,88,137
"2124",8555,109653,109653,"Bulgaria","Soybeans",2010,725,1647
"2125",8556,109657,109657,"Bulgaria","Soybeans",2014,305,736
"2138",8573,109923,109923,"Bulgaria","Sunflower seed",2000,511015,425369
"2139",8574,109929,109929,"Bulgaria","Sunflower seed",2006,750521,1196570
"2140",8575,109933,109933,"Bulgaria","Sunflower seed",2010,729889,1536321
"2141",8576,109937,109937,"Bulgaria","Sunflower seed",2014,843644,2010668
"2154",8617,110539,110539,"Bulgaria","Wheat",2000,978575,2781242
"2155",8618,110545,110545,"Bulgaria","Wheat",2006,970392,3301882
"2156",8619,110549,110549,"Bulgaria","Wheat",2010,1131565,4094597
"2157",8620,110553,110553,"Bulgaria","Wheat",2014,1267914,5347078
"2162",9419,121366,121366,"Cambodia","Cassava",2000,15380,147763
"2163",9420,121372,121372,"Cambodia","Cassava",2006,96324,2182043
"2164",9421,121376,121376,"Cambodia","Cassava",2010,202303,4247419
"2165",9422,121380,121380,"Cambodia","Cassava",2014,332937,8584605
"2178",9479,122200,122200,"Cambodia","Groundnuts, with shell",2000,10271,7490
"2179",9480,122206,122206,"Cambodia","Groundnuts, with shell",2006,13596,23811
"2180",9481,122210,122210,"Cambodia","Groundnuts, with shell",2010,20041,21957
"2181",9482,122214,122214,"Cambodia","Groundnuts, with shell",2014,18000,25900
"2186",9491,122368,122368,"Cambodia","Maize",2000,57404,156972
"2187",9492,122374,122374,"Cambodia","Maize",2006,105297,376938
"2188",9493,122378,122378,"Cambodia","Maize",2010,214000,773269
"2189",9494,122382,122382,"Cambodia","Maize",2014,119841,550000
"2194",9503,122506,122506,"Cambodia","Oil palm fruit",2000,13320,160000
"2195",9504,122512,122512,"Cambodia","Oil palm fruit",2006,13643,160000
"2196",9505,122516,122516,"Cambodia","Oil palm fruit",2010,14000,160000
"2197",9506,122520,122520,"Cambodia","Oil palm fruit",2014,14300,160000
"2206",9527,122778,122778,"Cambodia","Palm kernels",2000,NA,NA
"2207",9528,122784,122784,"Cambodia","Palm kernels",2006,NA,NA
"2208",9529,122788,122788,"Cambodia","Palm kernels",2010,NA,NA
"2209",9530,122792,122792,"Cambodia","Palm kernels",2014,NA,9600
"2214",9543,123001,123001,"Cambodia","Rice, paddy",2000,1903159,4026092
"2215",9544,123007,123007,"Cambodia","Rice, paddy",2006,2516415,6264123
"2216",9545,123011,123011,"Cambodia","Rice, paddy",2010,2776507,8245320
"2217",9546,123015,123015,"Cambodia","Rice, paddy",2014,2856703,9324000
"2226",9567,123337,123337,"Cambodia","Soybeans",2000,33256,28111
"2227",9568,123343,123343,"Cambodia","Soybeans",2006,64382,98289
"2228",9569,123347,123347,"Cambodia","Soybeans",2010,103198,156589
"2229",9570,123351,123351,"Cambodia","Soybeans",2014,102000,162000
"2230",9571,123393,123393,"Cambodia","Sugar cane",2000,7480,164176
"2231",9572,123399,123399,"Cambodia","Sugar cane",2006,8296,141704
"2232",9573,123403,123403,"Cambodia","Sugar cane",2010,17072,365555
"2233",9574,123407,123407,"Cambodia","Sugar cane",2014,24329,531127
"2250",9940,128429,128429,"Canada","Barley",2000,4468100,13228600
"2251",9941,128435,128435,"Canada","Barley",2006,3222900,9573100
"2252",9942,128439,128439,"Canada","Barley",2010,2394100,7627200
"2253",9943,128443,128443,"Canada","Barley",2014,2136100,7119000
"2318",10068,130120,130120,"Canada","Maize",2000,1106500,6953700
"2319",10069,130126,130126,"Canada","Maize",2006,1060900,8989800
"2320",10070,130130,130130,"Canada","Maize",2010,1202900,11714500
"2321",10071,130134,130134,"Canada","Maize",2014,1226600,11486800
"2322",10072,130176,130176,"Canada","Maize, green",2000,30838,258983
"2323",10073,130182,130182,"Canada","Maize, green",2006,22347,242663
"2324",10074,130186,130186,"Canada","Maize, green",2010,21470,217540
"2325",10075,130190,130190,"Canada","Maize, green",2014,19247,218559
"2358",10128,130956,130956,"Canada","Potatoes",2000,393500,4576955
"2359",10129,130962,130962,"Canada","Potatoes",2006,391000,5101864
"2360",10130,130966,130966,"Canada","Potatoes",2010,344000,4416045
"2361",10131,130970,130970,"Canada","Potatoes",2014,342426,4575182
"2366",10140,131124,131124,"Canada","Rapeseed",2000,4859200,7205300
"2367",10141,131130,131130,"Canada","Rapeseed",2006,5238200,9000300
"2368",10142,131134,131134,"Canada","Rapeseed",2010,6857900,12788600
"2369",10143,131138,131138,"Canada","Rapeseed",2014,8343800,16410100
"2374",10152,131292,131292,"Canada","Rye",2000,114500,260300
"2375",10153,131298,131298,"Canada","Rye",2006,163900,382900
"2376",10154,131302,131302,"Canada","Rye",2010,97200,237400
"2377",10155,131306,131306,"Canada","Rye",2014,82100,217500
"2378",10160,131404,131404,"Canada","Soybeans",2000,1060700,2703000
"2379",10161,131410,131410,"Canada","Soybeans",2006,1201200,3465500
"2380",10162,131414,131414,"Canada","Soybeans",2010,1505900,4444600
"2381",10163,131418,131418,"Canada","Soybeans",2014,2235100,6048600
"2394",10176,131628,131628,"Canada","Sunflower seed",2000,68800,119300
"2395",10177,131634,131634,"Canada","Sunflower seed",2006,76900,157300
"2396",10178,131638,131638,"Canada","Sunflower seed",2010,51400,67600
"2397",10179,131642,131642,"Canada","Sunflower seed",2014,29100,55000
"2410",10204,132020,132020,"Canada","Wheat",2000,10854800,26535500
"2411",10205,132026,132026,"Canada","Wheat",2006,9681800,25265400
"2412",10206,132030,132030,"Canada","Wheat",2010,8296100,23299600
"2413",10207,132034,132034,"Canada","Wheat",2014,9480100,29419600
"2434",11997,153436,153436,"Chile","Barley",2000,17208,59639
"2435",11998,153442,153442,"Chile","Barley",2006,29060,136700
"2436",11999,153446,153446,"Chile","Barley",2010,16854,97370
"2437",12000,153450,153450,"Chile","Barley",2014,15677,82350
"2506",12141,155195,155195,"Chile","Maize",2000,69275,652019
"2507",12142,155201,155201,"Chile","Maize",2006,123560,1381894
"2508",12143,155205,155205,"Chile","Maize",2010,122547,1357921
"2509",12144,155209,155209,"Chile","Maize",2014,117418,1186127
"2510",12145,155251,155251,"Chile","Maize, green",2000,15500,232500
"2511",12146,155257,155257,"Chile","Maize, green",2006,13000,2e+05
"2512",12147,155261,155261,"Chile","Maize, green",2010,11234,176000
"2513",12148,155265,155265,"Chile","Maize, green",2014,9727,146030
"2558",12209,156103,156103,"Chile","Potatoes",2000,59957,988220
"2559",12210,156109,156109,"Chile","Potatoes",2006,63200,1391378
"2560",12211,156113,156113,"Chile","Potatoes",2010,50771,1081349
"2561",12212,156117,156117,"Chile","Potatoes",2014,48965,1061324
"2570",12225,156298,156298,"Chile","Rapeseed",2000,19300,47730
"2571",12226,156304,156304,"Chile","Rapeseed",2006,13520,47200
"2572",12227,156308,156308,"Chile","Rapeseed",2010,10983,43934
"2573",12228,156312,156312,"Chile","Rapeseed",2014,37486,136331
"2578",12233,156381,156381,"Chile","Rice, paddy",2000,25768,135060
"2579",12234,156387,156387,"Chile","Rice, paddy",2006,27980,160315
"2580",12235,156391,156391,"Chile","Rice, paddy",2010,24527,94673
"2581",12236,156395,156395,"Chile","Rice, paddy",2014,22398,134884
"2582",12241,156493,156493,"Chile","Rye",2000,1158,2396
"2583",12242,156499,156499,"Chile","Rye",2006,667,1956
"2584",12243,156503,156503,"Chile","Rye",2010,1456,4774
"2585",12244,156507,156507,"Chile","Rye",2014,818,3653
"2586",12245,156543,156543,"Chile","Soybeans",2000,NA,NA
"2587",12246,156549,156549,"Chile","Soybeans",2006,NA,NA
"2588",12247,156553,156553,"Chile","Soybeans",2010,NA,NA
"2589",12248,156557,156557,"Chile","Soybeans",2014,NA,NA
"2598",12257,156689,156689,"Chile","Sunflower seed",2000,6359,9443
"2599",12258,156695,156695,"Chile","Sunflower seed",2006,2660,5284
"2600",12259,156699,156699,"Chile","Sunflower seed",2010,3053,7972
"2601",12260,156703,156703,"Chile","Sunflower seed",2014,3846,6047
"2622",12305,157332,157332,"Chile","Wheat",2000,391580,1492710
"2623",12306,157338,157338,"Chile","Wheat",2006,314720,1403689
"2624",12307,157342,157342,"Chile","Wheat",2010,264304,1523921
"2625",12308,157346,157346,"Chile","Wheat",2014,254857,1358128
"2650",12985,166811,166811,"China,_mainland","Barley",2000,1070000,2646000
"2651",12986,166817,166817,"China,_mainland","Barley",2006,831740,3129600
"2652",12987,166821,166821,"China,_mainland","Barley",2010,579670,1972200
"2653",12988,166825,166825,"China,_mainland","Barley",2014,468800,1812000
"2662",13025,167371,167371,"China,_mainland","Cassava",2000,238000,3800000
"2663",13026,167377,167377,"China,_mainland","Cassava",2006,265000,4300000
"2664",13027,167381,167381,"China,_mainland","Cassava",2010,278000,4550000
"2665",13028,167385,167385,"China,_mainland","Cassava",2014,287131,4676481
"2722",13161,169272,169272,"China,_mainland","Groundnuts, with shell",2000,4855500,14436628
"2723",13162,169278,169278,"China,_mainland","Groundnuts, with shell",2006,3960060,12738000
"2724",13163,169282,169282,"China,_mainland","Groundnuts, with shell",2010,4527300,15644000
"2725",13164,169286,169286,"China,_mainland","Groundnuts, with shell",2014,4603850,16481700
"2750",13209,169923,169923,"China,_mainland","Maize",2000,23056110,1.06e+08
"2751",13210,169929,169929,"China,_mainland","Maize",2006,28462980,151603008
"2752",13211,169933,169933,"China,_mainland","Maize",2010,32500120,177425000
"2753",13212,169937,169937,"China,_mainland","Maize",2014,37123392,215646304
"2754",13213,169979,169979,"China,_mainland","Maize, green",2000,NA,NA
"2755",13214,169985,169985,"China,_mainland","Maize, green",2006,3500,33000
"2756",13215,169989,169989,"China,_mainland","Maize, green",2010,8000,78000
"2757",13216,169993,169993,"China,_mainland","Maize, green",2014,11247,107037
"2766",13229,170177,170177,"China,_mainland","Millet",2000,1250000,2125100
"2767",13230,170183,170183,"China,_mainland","Millet",2006,858000,1820000
"2768",13231,170187,170187,"China,_mainland","Millet",2010,808700,1573000
