"","X.3","X.2","X.1","X","Area","Item","Year","Area_harvested_ha","Production_t","kj_t_crop","production_kj"
"2129",2129,35186,452441,452441,"Malaysia","PALM KERNELS",2010,NA,4292000,21520152,92364492384000
"2130",2130,35187,452445,452445,"Malaysia","PALM KERNELS",2014,NA,4888756,21520152,105206772210912
"2131",2131,35204,452710,452710,"Malaysia","RICE, PADDY",2000,698700,2140800,11723040,25096684032000
"2132",2132,35205,452716,452716,"Malaysia","RICE, PADDY",2006,645000,2187000,11723040,25638288480000
"2133",2133,35206,452720,452720,"Malaysia","RICE, PADDY",2010,677884,2464830,11723040,28895300683200
"2134",2134,35207,452724,452724,"Malaysia","RICE, PADDY",2014,614579,1834831,11723040,21509797206240
"2135",2135,35220,452934,452934,"Malaysia","SOYBEANS",2000,NA,NA,14025780,NA
"2136",2136,35221,452940,452940,"Malaysia","SOYBEANS",2006,NA,NA,14025780,NA
"2137",2137,35222,452944,452944,"Malaysia","SOYBEANS",2010,NA,NA,14025780,NA
"2138",2138,35223,452948,452948,"Malaysia","SOYBEANS",2014,NA,NA,14025780,NA
"2139",2139,35232,453102,453102,"Malaysia","SUGAR CANE",2000,21380,1100000,1256040,1.381644e+12
"2140",2140,35233,453108,453108,"Malaysia","SUGAR CANE",2006,12000,450000,1256040,5.65218e+11
"2141",2141,35234,453112,453112,"Malaysia","SUGAR CANE",2010,4540,200700,1256040,252087228000
"2142",2142,35235,453116,453116,"Malaysia","SUGAR CANE",2014,237,9147,1256040,11488997880
"2143",2143,35690,458932,458932,"Malta","BARLEY",2000,542,2158,13900176,29996579808
"2144",2144,35691,458938,458938,"Malta","BARLEY",2006,500,2000,13900176,27800352000
"2145",2145,35692,458942,458942,"Malta","BARLEY",2010,523,2137,13900176,29704676112
"2146",2146,35693,458946,458946,"Malta","BARLEY",2014,514,2119,13900176,29454472944
"2147",2147,35826,460808,460808,"Malta","POTATOES",2000,1783,34969,2805156,98093500164
"2148",2148,35827,460814,460814,"Malta","POTATOES",2006,820,18450,2805156,51755128200
"2149",2149,35828,460818,460818,"Malta","POTATOES",2010,701,15541,2805156,43594929396
"2150",2150,35829,460822,460822,"Malta","POTATOES",2014,700,12559,2805156,35229954204
"2151",2151,35878,461536,461536,"Malta","WHEAT",2000,2381,9556,13983912,133630263072
"2152",2152,35879,461542,461542,"Malta","WHEAT",2006,2600,10500,13983912,146831076000
"2153",2153,35880,461546,461546,"Malta","WHEAT",2010,2857,13802,13983912,193005953424
"2154",2154,35881,461550,461550,"Malta","WHEAT",2014,3184,15199,13983912,212541478488
"2155",2155,36042,463614,463614,"Mauritania","BARLEY",2000,340,680,13900176,9452119680
"2156",2156,36043,463620,463620,"Mauritania","BARLEY",2006,NA,NA,13900176,NA
"2157",2157,36044,463624,463624,"Mauritania","BARLEY",2010,509,1269,13900176,17639323344
"2158",2158,36045,463628,463628,"Mauritania","BARLEY",2014,510,1430,13900176,19877251680
"2159",2159,36074,464062,464062,"Mauritania","GROUNDNUTS, WITH SHELL",2000,2820,2256,17333352,39104042112
"2160",2160,36075,464068,464068,"Mauritania","GROUNDNUTS, WITH SHELL",2006,1000,800,17333352,13866681600
"2161",2161,36076,464072,464072,"Mauritania","GROUNDNUTS, WITH SHELL",2010,1100,870,17333352,15080016240
"2162",2162,36077,464076,464076,"Mauritania","GROUNDNUTS, WITH SHELL",2014,1180,930,17333352,16120017360
"2163",2163,36078,464118,464118,"Mauritania","MAIZE",2000,15077,13651,14905008,203468264208
"2164",2164,36079,464124,464124,"Mauritania","MAIZE",2006,34745,17285,14905008,257633063280
"2165",2165,36080,464128,464128,"Mauritania","MAIZE",2010,23174,19910,14905008,296758709280
"2166",2166,36081,464132,464132,"Mauritania","MAIZE",2014,18428,12565,14905008,187281425520
"2167",2167,36086,464230,464230,"Mauritania","MILLET",2000,12362,3750,14235120,53381700000
"2168",2168,36087,464236,464236,"Mauritania","MILLET",2006,18854,4955,14235120,70535019600
"2169",2169,36088,464240,464240,"Mauritania","MILLET",2010,11253,3344,14235120,47602241280
"2170",2170,36089,464244,464244,"Mauritania","MILLET",2014,7949,1824,14235120,25964858880
"2171",2171,36102,464450,464450,"Mauritania","POTATOES",2000,320,1600,2805156,4488249600
"2172",2172,36103,464456,464456,"Mauritania","POTATOES",2006,407,2148,2805156,6025475088
"2173",2173,36104,464460,464460,"Mauritania","POTATOES",2010,430,2200,2805156,6171343200
"2174",2174,36105,464464,464464,"Mauritania","POTATOES",2014,380,2220,2805156,6227446320
"2175",2175,36114,464618,464618,"Mauritania","RICE, PADDY",2000,17983,76200,11723040,893295648000
"2176",2176,36115,464624,464624,"Mauritania","RICE, PADDY",2006,15725,70462,11723040,826028844480
"2177",2177,36116,464628,464628,"Mauritania","RICE, PADDY",2010,25702,134447,11723040,1576127558880
"2178",2178,36117,464632,464632,"Mauritania","RICE, PADDY",2014,57104,293219,11723040,3437418065760
"2179",2179,36122,464730,464730,"Mauritania","SORGHUM",2000,161790,84910,14360724,1219369074840
"2180",2180,36123,464736,464736,"Mauritania","SORGHUM",2006,183441,74057,14360724,1063512137268
"2181",2181,36124,464740,464740,"Mauritania","SORGHUM",2010,229712,117026,14360724,1680578086824
"2182",2182,36125,464744,464744,"Mauritania","SORGHUM",2014,134868,57198,14360724,821404691352
"2183",2183,36142,465010,465010,"Mauritania","WHEAT",2000,338,516,13983912,7215698592
"2184",2184,36143,465016,465016,"Mauritania","WHEAT",2006,273,574,13983912,8026765488
"2185",2185,36144,465020,465020,"Mauritania","WHEAT",2010,1159,2413,13983912,33743179656
"2186",2186,36145,465024,465024,"Mauritania","WHEAT",2014,3494,7059,13983912,98712434808
"2187",2187,36623,471653,471653,"Mexico","BARLEY",2000,290380,712619,13900176,9905529520944
"2188",2188,36624,471659,471659,"Mexico","BARLEY",2006,315432,869297,13900176,12083381296272
"2189",2189,36625,471663,471663,"Mexico","BARLEY",2010,267668,672367,13900176,9346019636592
"2190",2190,36626,471667,471667,"Mexico","BARLEY",2014,313634,845707,13900176,11755476144432
"2191",2191,36667,472248,472248,"Mexico","CASSAVA",2000,1620,18352,4563612,83751407424
"2192",2192,36668,472254,472254,"Mexico","CASSAVA",2006,1501,20661,4563612,94288787532
"2193",2193,36669,472258,472258,"Mexico","CASSAVA",2010,1425,18750,4563612,85567725000
"2194",2194,36670,472262,472262,"Mexico","CASSAVA",2014,1381,18135,4563612,82761103620
"2195",2195,36787,473878,473878,"Mexico","GROUNDNUTS, WITH SHELL",2000,91756,142216,17333352,2465079988032
"2196",2196,36788,473884,473884,"Mexico","GROUNDNUTS, WITH SHELL",2006,44863,68242,17333352,1182862607184
"2197",2197,36789,473888,473888,"Mexico","GROUNDNUTS, WITH SHELL",2010,52564,81485,17333352,1412408187720
"2198",2198,36790,473892,473892,"Mexico","GROUNDNUTS, WITH SHELL",2014,59024,96346,17333352,1669999131792
"2199",2199,36819,474325,474325,"Mexico","MAIZE",2000,7131180,17556900,14905008,261685734955200
"2200",2200,36820,474331,474331,"Mexico","MAIZE",2006,7294842,21893209,14905008,326318455290672
"2201",2201,36821,474335,474335,"Mexico","MAIZE",2010,7148045,23301879,14905008,347314692910032
"2202",2202,36822,474339,474339,"Mexico","MAIZE",2014,7060275,23273257,14905008,346888081771056
"2203",2203,36823,474381,474381,"Mexico","MAIZE, GREEN",2000,30645,342635,2344608,803344762080
"2204",2204,36824,474387,474387,"Mexico","MAIZE, GREEN",2006,68378,648238,2344608,1519864000704
"2205",2205,36825,474391,474391,"Mexico","MAIZE, GREEN",2010,54394,627092,2344608,1470284919936
"2206",2206,36826,474395,474395,"Mexico","MAIZE, GREEN",2014,63934,811049,2344608,1901591973792
"2207",2207,36839,474581,474581,"Mexico","MILLET",2000,8,7,14235120,99645840
"2208",2208,36840,474587,474587,"Mexico","MILLET",2006,600,600,14235120,8541072000
"2209",2209,36841,474591,474591,"Mexico","MILLET",2010,700,700,14235120,9964584000
"2210",2210,36842,474595,474595,"Mexico","MILLET",2014,330,325,14235120,4626414000
"2211",2211,36855,474783,474783,"Mexico","OIL PALM FRUIT",2000,9000,138000,6615144,912889872000
"2212",2212,36856,474789,474789,"Mexico","OIL PALM FRUIT",2006,22033,309582,6615144,2047929509808
"2213",2213,36857,474793,474793,"Mexico","OIL PALM FRUIT",2010,31804,438172,6615144,2898570876768
"2214",2214,36858,474797,474797,"Mexico","OIL PALM FRUIT",2014,50868,678935,6615144,4491252791640
"2215",2215,36891,475281,475281,"Mexico","PALM KERNELS",2000,NA,10000,21520152,215201520000
"2216",2216,36892,475287,475287,"Mexico","PALM KERNELS",2006,NA,16000,21520152,344322432000
"2217",2217,36893,475291,475291,"Mexico","PALM KERNELS",2010,NA,22000,21520152,473443344000
"2218",2218,36894,475295,475295,"Mexico","PALM KERNELS",2014,NA,35000,21520152,753205320000
"2219",2219,36939,475897,475897,"Mexico","POTATOES",2000,67965,1627217,2805156,4564597530852
"2220",2220,36940,475903,475903,"Mexico","POTATOES",2006,61245,1522611,2805156,4271161382316
"2221",2221,36941,475907,475907,"Mexico","POTATOES",2010,55358,1536617,2805156,4310450397252
"2222",2222,36942,475911,475911,"Mexico","POTATOES",2014,61409,1678833,2805156,4709388462948
"2223",2223,36959,476177,476177,"Mexico","RAPESEED",2000,10000,14000,20682792,289559088000
"2224",2224,36960,476183,476183,"Mexico","RAPESEED",2006,5000,8000,20682792,165462336000
"2225",2225,36961,476187,476187,"Mexico","RAPESEED",2010,8000,8000,20682792,165462336000
"2226",2226,36962,476191,476191,"Mexico","RAPESEED",2014,2000,2000,20682792,41365584000
"2227",2227,36967,476289,476289,"Mexico","RICE, PADDY",2000,84069,351447,11723040,4120027238880
"2228",2228,36968,476295,476295,"Mexico","RICE, PADDY",2006,70470,337250,11723040,3953595240000
"2229",2229,36969,476299,476299,"Mexico","RICE, PADDY",2010,41748,216676,11723040,2540101415040
"2230",2230,36970,476303,476303,"Mexico","RICE, PADDY",2014,40642,232159,11723040,2721609243360
"2231",2231,36983,476489,476489,"Mexico","RYE",2000,0,0,13355892,0
"2232",2232,36984,476495,476495,"Mexico","RYE",2006,25,42,13355892,560947464
"2233",2233,36985,476499,476499,"Mexico","RYE",2010,42,55,13355892,734574060
"2234",2234,36986,476503,476503,"Mexico","RYE",2014,22,14,13355892,186982488
"2235",2235,37003,476769,476769,"Mexico","SORGHUM",2000,1899201,5842308,14360724,83899772710992
"2236",2236,37004,476775,476775,"Mexico","SORGHUM",2006,1600430,5518518,14360724,79249913887032
"2237",2237,37005,476779,476779,"Mexico","SORGHUM",2010,1768382,6940225,14360724,99666655722900
"2238",2238,37006,476783,476783,"Mexico","SORGHUM",2014,2013909,8394057,14360724,120544735817268
"2239",2239,37007,476825,476825,"Mexico","SOYBEANS",2000,69969,102314,14025780,1435033654920
"2240",2240,37008,476831,476831,"Mexico","SOYBEANS",2006,54211,81113,14025780,1137673093140
"2241",2241,37009,476835,476835,"Mexico","SOYBEANS",2010,153473,167665,14025780,2351632403700
"2242",2242,37010,476839,476839,"Mexico","SOYBEANS",2014,205629,387366,14025780,5433110295480
"2243",2243,37031,477114,477114,"Mexico","SUGAR CANE",2000,618282,44100000,1256040,5.5391364e+13
"2244",2244,37032,477120,477120,"Mexico","SUGAR CANE",2006,679936,50675820,1256040,63650856952800
"2245",2245,37033,477124,477124,"Mexico","SUGAR CANE",2010,703943,50421620,1256040,63331571584800
"2246",2246,37034,477128,477128,"Mexico","SUGAR CANE",2014,761834,56672829,1256040,71183340137160
"2247",2247,37035,477160,477160,"Mexico","SUNFLOWER SEED",2000,100,70,12895344,902674080
"2248",2248,37036,477166,477166,"Mexico","SUNFLOWER SEED",2006,175,178,12895344,2295371232
"2249",2249,37037,477170,477170,"Mexico","SUNFLOWER SEED",2010,1878,3797,12895344,48963621168
"2250",2250,37038,477174,477174,"Mexico","SUNFLOWER SEED",2014,14729,16559,12895344,213534001296
"2251",2251,37091,477920,477920,"Mexico","WHEAT",2000,707768,3493210,13983912,48848741237520
"2252",2252,37092,477926,477926,"Mexico","WHEAT",2006,646231,3378116,13983912,47239276869792
"2253",2253,37093,477930,477930,"Mexico","WHEAT",2010,678550,3676707,13983912,51414747137784
"2254",2254,37094,477934,477934,"Mexico","WHEAT",2014,706611,3669814,13983912,51318356032368
"2255",2255,38113,490004,490004,"Morocco","BARLEY",2000,2250900,466810,13900176,6488741158560
"2256",2256,38114,490010,490010,"Morocco","BARLEY",2006,2188700,2535080,13900176,35238058174080
"2257",2257,38115,490014,490014,"Morocco","BARLEY",2010,1919500,2566450,13900176,35674106695200
"2258",2258,38116,490018,490018,"Morocco","BARLEY",2014,1585216,1638086,13900176,22769683703136
"2259",2259,38258,492011,492011,"Morocco","GROUNDNUTS, WITH SHELL",2000,18200,38820,17333352,672880724640
"2260",2260,38259,492017,492017,"Morocco","GROUNDNUTS, WITH SHELL",2006,14900,38240,17333352,662827380480
"2261",2261,38260,492021,492021,"Morocco","GROUNDNUTS, WITH SHELL",2010,22900,49560,17333352,859040925120
"2262",2262,38261,492025,492025,"Morocco","GROUNDNUTS, WITH SHELL",2014,16090,38376,17333352,665184716352
"2263",2263,38286,492393,492393,"Morocco","MAIZE",2000,237500,95000,14905008,1415975760000
"2264",2264,38287,492399,492399,"Morocco","MAIZE",2006,243800,297380,14905008,4432451279040
"2265",2265,38288,492403,492403,"Morocco","MAIZE",2010,230100,279150,14905008,4160732983200
"2266",2266,38289,492407,492407,"Morocco","MAIZE",2014,137447,97379,14905008,1451434774032
"2267",2267,38298,492561,492561,"Morocco","MILLET",2000,4692,7975,14235120,113525082000
"2268",2268,38299,492567,492567,"Morocco","MILLET",2006,3798,7182,14235120,102236631840
"2269",2269,38300,492571,492571,"Morocco","MILLET",2010,2986,6000,14235120,85410720000
"2270",2270,38301,492575,492575,"Morocco","MILLET",2014,2779,5710,14235120,81282535200
"2271",2271,38378,493658,493658,"Morocco","POTATOES",2000,60510,1090350,2805156,3058601844600
"2272",2272,38379,493664,493664,"Morocco","POTATOES",2006,59600,1569100,2805156,4401570279600
"2273",2273,38380,493668,493668,"Morocco","POTATOES",2010,56600,1604620,2805156,4501209420720
"2274",2274,38381,493672,493672,"Morocco","POTATOES",2014,63515,1950982,2805156,5472808863192
"2275",2275,38402,493974,493974,"Morocco","RAPESEED",2000,1000,1000,20682792,20682792000
"2276",2276,38403,493980,493980,"Morocco","RAPESEED",2006,1000,1000,20682792,20682792000
"2277",2277,38404,493984,493984,"Morocco","RAPESEED",2010,1000,1000,20682792,20682792000
"2278",2278,38405,493988,493988,"Morocco","RAPESEED",2014,1000,2000,20682792,41365584000
"2279",2279,38410,494086,494086,"Morocco","RICE, PADDY",2000,5600,25200,11723040,295420608000
"2280",2280,38411,494092,494092,"Morocco","RICE, PADDY",2006,5000,34000,11723040,398583360000
"2281",2281,38412,494096,494096,"Morocco","RICE, PADDY",2010,7400,50520,11723040,592247980800
"2282",2282,38413,494100,494100,"Morocco","RICE, PADDY",2014,4407,33051,11723040,387458195040
"2283",2283,38422,494254,494254,"Morocco","RYE",2000,2664,2354,13355892,31439769768
"2284",2284,38423,494260,494260,"Morocco","RYE",2006,3004,2261,13355892,30197671812
"2285",2285,38424,494264,494264,"Morocco","RYE",2010,3500,3000,13355892,40067676000
"2286",2286,38425,494268,494268,"Morocco","RYE",2014,3652,2449,13355892,32708579508
"2287",2287,38442,494519,494519,"Morocco","SORGHUM",2000,16100,11600,14360724,166584398400
"2288",2288,38443,494525,494525,"Morocco","SORGHUM",2006,15700,12310,14360724,176780512440
"2289",2289,38444,494529,494529,"Morocco","SORGHUM",2010,8700,5770,14360724,82861377480
"2290",2290,38445,494533,494533,"Morocco","SORGHUM",2014,4800,4800,14360724,68931475200
"2291",2291,38446,494554,494554,"Morocco","SOYBEANS",2000,1000,1200,14025780,16830936000
"2292",2292,38447,494560,494560,"Morocco","SOYBEANS",2006,1000,1000,14025780,14025780000
"2293",2293,38448,494564,494564,"Morocco","SOYBEANS",2010,1000,1000,14025780,14025780000
"2294",2294,38449,494568,494568,"Morocco","SOYBEANS",2014,1000,1000,14025780,14025780000
"2295",2295,38466,494821,494821,"Morocco","SUGAR CANE",2000,17400,1435931,1256040,1803586773240
"2296",2296,38467,494827,494827,"Morocco","SUGAR CANE",2006,14340,997000,1256040,1252271880000
"2297",2297,38468,494831,494831,"Morocco","SUGAR CANE",2010,10300,632280,1256040,794168971200
"2298",2298,38469,494835,494835,"Morocco","SUGAR CANE",2014,7911,278551,1256040,349871198040
"2299",2299,38470,494877,494877,"Morocco","SUNFLOWER SEED",2000,39900,19000,12895344,245011536000
"2300",2300,38471,494883,494883,"Morocco","SUNFLOWER SEED",2006,32600,27640,12895344,356427308160
"2301",2301,38472,494887,494887,"Morocco","SUNFLOWER SEED",2010,62000,59340,12895344,765209712960
"2302",2302,38473,494891,494891,"Morocco","SUNFLOWER SEED",2014,20898,27368,12895344,352919774592
"2303",2303,38518,495549,495549,"Morocco","WHEAT",2000,2901600,1380700,13983912,19307587298400
"2304",2304,38519,495555,495555,"Morocco","WHEAT",2006,3106700,6326760,13983912,88472855085120
"2305",2305,38520,495559,495559,"Morocco","WHEAT",2010,2852400,4876140,13983912,68187512659680
"2306",2306,38521,495563,495563,"Morocco","WHEAT",2014,2986158,5115884,13983912,71540071658208
"2307",2307,38739,498598,498598,"Myanmar","BARLEY",2000,NA,NA,13900176,NA
"2308",2308,38740,498604,498604,"Myanmar","BARLEY",2006,NA,NA,13900176,NA
"2309",2309,38741,498608,498608,"Myanmar","BARLEY",2010,NA,NA,13900176,NA
"2310",2310,38742,498612,498612,"Myanmar","BARLEY",2014,NA,NA,13900176,NA
"2311",2311,38755,498820,498820,"Myanmar","CASSAVA",2000,7669,77248,4563612,352529899776
"2312",2312,38756,498826,498826,"Myanmar","CASSAVA",2006,16000,211000,4563612,962922132000
"2313",2313,38757,498830,498830,"Myanmar","CASSAVA",2010,44986,607097,4563612,2770555154364
"2314",2314,38758,498834,498834,"Myanmar","CASSAVA",2014,37195,477247,4563612,2177970136164
"2315",2315,38827,499822,499822,"Myanmar","GROUNDNUTS, WITH SHELL",2000,585985,719500,17333352,12471346764000
"2316",2316,38828,499828,499828,"Myanmar","GROUNDNUTS, WITH SHELL",2006,755549,1087900,17333352,18856953640800
"2317",2317,38829,499832,499832,"Myanmar","GROUNDNUTS, WITH SHELL",2010,876955,1370100,17333352,23748425575200
"2318",2318,38830,499836,499836,"Myanmar","GROUNDNUTS, WITH SHELL",2014,949393,1501600,17333352,26027761363200
"2319",2319,38839,499990,499990,"Myanmar","MAIZE",2000,210437,358900,14905008,5349407371200
"2320",2320,38840,499996,499996,"Myanmar","MAIZE",2006,326986,1015800,14905008,15140507126400
"2321",2321,38841,500000,500000,"Myanmar","MAIZE",2010,388903,1354400,14905008,20187342835200
"2322",2322,38842,500004,500004,"Myanmar","MAIZE",2014,458105,1693400,14905008,25240140547200
"2323",2323,38847,500102,500102,"Myanmar","MILLET",2000,250096,166200,14235120,2365876944000
"2324",2324,38848,500108,500108,"Myanmar","MILLET",2006,238765,204900,14235120,2916776088000
"2325",2325,38849,500112,500112,"Myanmar","MILLET",2010,220554,212600,14235120,3026386512000
