"","X.2","X.1","X","Area","Item","Year","Area_harvested_ha","Production_t"
"726",2639,36308,36308,"Argentina","Garlic",2006,15500,135505
"727",2640,36312,36312,"Argentina","Garlic",2010,15063,143755
"728",2641,36316,36316,"Argentina","Garlic",2014,15517,147255
"729",2642,36358,36358,"Argentina","Grapefruit (inc. pomelos)",2000,11700,217905
"730",2643,36364,36364,"Argentina","Grapefruit (inc. pomelos)",2006,11500,240000
"731",2644,36368,36368,"Argentina","Grapefruit (inc. pomelos)",2010,7685,188820
"732",2645,36372,36372,"Argentina","Grapefruit (inc. pomelos)",2014,5797,130786
"733",2646,36414,36414,"Argentina","Grapes",2000,187740,2459860
"734",2647,36420,36420,"Argentina","Grapes",2006,216340,2880927
"735",2648,36424,36424,"Argentina","Grapes",2010,217750,2619661
"736",2649,36428,36428,"Argentina","Grapes",2014,226388,2635109
"737",2650,36470,36470,"Argentina","Groundnuts, with shell",2000,219260,419600
"738",2651,36476,36476,"Argentina","Groundnuts, with shell",2006,163677,347323
"739",2652,36480,36480,"Argentina","Groundnuts, with shell",2010,218828,611040
"740",2653,36484,36484,"Argentina","Groundnuts, with shell",2014,409312,1165924
"745",2658,36582,36582,"Argentina","Lemons and limes",2000,34000,1171498
"746",2659,36588,36588,"Argentina","Lemons and limes",2006,55000,1470000
"747",2660,36592,36592,"Argentina","Lemons and limes",2010,43575,1113375
"748",2661,36596,36596,"Argentina","Lemons and limes",2014,28897,953890
"753",2666,36694,36694,"Argentina","Linseed",2000,67875,46917
"754",2667,36700,36700,"Argentina","Linseed",2006,46690,53780
"755",2668,36704,36704,"Argentina","Linseed",2010,25600,32170
"756",2669,36708,36708,"Argentina","Linseed",2014,14700,17255
"761",2674,36806,36806,"Argentina","Maize",2000,3088715,16780650
"762",2675,36812,36812,"Argentina","Maize",2006,2447166,14445538
"763",2676,36816,36816,"Argentina","Maize",2010,2904035,22663095
"764",2677,36820,36820,"Argentina","Maize",2014,4836655,33087165
"765",2678,36862,36862,"Argentina","Mangoes, mangosteens, guavas",2000,232,1847
"766",2679,36868,36868,"Argentina","Mangoes, mangosteens, guavas",2006,250,2000
"767",2680,36872,36872,"Argentina","Mangoes, mangosteens, guavas",2010,265,2125
"768",2681,36876,36876,"Argentina","Mangoes, mangosteens, guavas",2014,269,2150
"773",2686,36974,36974,"Argentina","Melons, other (inc.cantaloupes)",2000,4400,74426
"774",2687,36980,36980,"Argentina","Melons, other (inc.cantaloupes)",2006,5000,80000
"775",2688,36984,36984,"Argentina","Melons, other (inc.cantaloupes)",2010,5315,81321
"776",2689,36988,36988,"Argentina","Melons, other (inc.cantaloupes)",2014,5678,81952
"777",2690,37030,37030,"Argentina","Millet",2000,31650,47920
"778",2691,37036,37036,"Argentina","Millet",2006,9770,15518
"779",2692,37040,37040,"Argentina","Millet",2010,6675,9115
"780",2693,37044,37044,"Argentina","Millet",2014,2250,2670
"781",2694,37086,37086,"Argentina","Oats",2000,335534,644150
"782",2695,37092,37092,"Argentina","Oats",2006,138025,242960
"783",2696,37096,37096,"Argentina","Oats",2010,284570,660200
"784",2697,37100,37100,"Argentina","Oats",2014,224528,524715
"797",2710,37299,37299,"Argentina","Olives",2000,35000,110000
"798",2711,37305,37305,"Argentina","Olives",2006,55000,170000
"799",2712,37309,37309,"Argentina","Olives",2010,56007,165000
"800",2713,37313,37313,"Argentina","Olives",2014,61858,173580
"801",2714,37355,37355,"Argentina","Onions, dry",2000,20000,545123
"802",2715,37361,37361,"Argentina","Onions, dry",2006,24000,697542
"803",2716,37365,37365,"Argentina","Onions, dry",2010,24227,666675
"804",2717,37369,37369,"Argentina","Onions, dry",2014,25047,671907
"805",2718,37411,37411,"Argentina","Oranges",2000,49173,787096
"806",2719,37417,37417,"Argentina","Oranges",2006,58000,990000
"807",2720,37421,37421,"Argentina","Oranges",2010,48229,833486
"808",2721,37425,37425,"Argentina","Oranges",2014,49883,1022276
"809",2722,37467,37467,"Argentina","Papayas",2000,154,2099
"810",2723,37473,37473,"Argentina","Papayas",2006,160,2150
"811",2724,37477,37477,"Argentina","Papayas",2010,170,2159
"812",2725,37481,37481,"Argentina","Papayas",2014,167,2139
"813",2726,37523,37523,"Argentina","Peaches and nectarines",2000,24000,209634
"814",2727,37529,37529,"Argentina","Peaches and nectarines",2006,25000,260000
"815",2728,37533,37533,"Argentina","Peaches and nectarines",2010,24918,266000
"816",2729,37537,37537,"Argentina","Peaches and nectarines",2014,22695,250000
"817",2730,37579,37579,"Argentina","Pears",2000,19691,513554
"818",2731,37585,37585,"Argentina","Pears",2006,24367,750000
"819",2732,37589,37589,"Argentina","Pears",2010,20491,670000
"820",2733,37593,37593,"Argentina","Pears",2014,24244,840000
"825",2738,37691,37691,"Argentina","Peas, green",2000,11954,25158
"826",2739,37697,37697,"Argentina","Peas, green",2006,12500,25700
"827",2740,37701,37701,"Argentina","Peas, green",2010,13297,27171
"828",2741,37705,37705,"Argentina","Peas, green",2014,13877,27862
"833",2746,37803,37803,"Argentina","Pineapples",2000,160,3150
"834",2747,37809,37809,"Argentina","Pineapples",2006,170,3200
"835",2748,37813,37813,"Argentina","Pineapples",2010,178,3319
"836",2749,37817,37817,"Argentina","Pineapples",2014,178,3293
"837",2750,37860,37860,"Argentina","Plums and sloes",2000,10500,74581
"838",2751,37866,37866,"Argentina","Plums and sloes",2006,18000,155000
"839",2752,37870,37870,"Argentina","Plums and sloes",2010,16455,183000
"840",2753,37874,37874,"Argentina","Plums and sloes",2014,17627,178000
"841",2754,37916,37916,"Argentina","Potatoes",2000,80000,2220529
"842",2755,37922,37922,"Argentina","Potatoes",2006,68000,1943632
"843",2756,37926,37926,"Argentina","Potatoes",2010,66799,1936154
"844",2757,37930,37930,"Argentina","Potatoes",2014,62890,1824737
"849",2762,38028,38028,"Argentina","Pumpkins, squash and gourds",2000,21000,321088
"850",2763,38034,38034,"Argentina","Pumpkins, squash and gourds",2006,19281,290000
"851",2764,38038,38038,"Argentina","Pumpkins, squash and gourds",2010,18903,287360
"852",2765,38042,38042,"Argentina","Pumpkins, squash and gourds",2014,17940,277303
"853",2766,38084,38084,"Argentina","Quinces",2000,3090,25439
"854",2767,38090,38090,"Argentina","Quinces",2006,3150,26000
"855",2768,38094,38094,"Argentina","Quinces",2010,3209,27082
"856",2769,38098,38098,"Argentina","Quinces",2014,3223,27262
"857",2770,38140,38140,"Argentina","Rapeseed",2000,3725,6015
"858",2771,38146,38146,"Argentina","Rapeseed",2006,6160,9140
"859",2772,38150,38150,"Argentina","Rapeseed",2010,12405,23335
"860",2773,38154,38154,"Argentina","Rapeseed",2014,54600,104848
"861",2774,38196,38196,"Argentina","Rice, paddy",2000,189050,903630
"862",2775,38202,38202,"Argentina","Rice, paddy",2006,169025,1193492
"863",2776,38206,38206,"Argentina","Rice, paddy",2010,215670,1243259
"864",2777,38210,38210,"Argentina","Rice, paddy",2014,243200,1581810
"869",2782,38308,38308,"Argentina","Rye",2000,89495,129750
"870",2783,38314,38314,"Argentina","Rye",2006,14750,17483
"871",2784,38318,38318,"Argentina","Rye",2010,24100,44460
"872",2785,38322,38322,"Argentina","Rye",2014,51112,97398
"881",2794,38469,38469,"Argentina","Sorghum",2000,719598,3344493
"882",2795,38475,38475,"Argentina","Sorghum",2006,497640,2327865
"883",2796,38479,38479,"Argentina","Sorghum",2010,755235,3637427
"884",2797,38483,38483,"Argentina","Sorghum",2014,787657,3466410
"885",2798,38525,38525,"Argentina","Soybeans",2000,8637503,20135800
"886",2799,38531,38531,"Argentina","Soybeans",2006,15130038,40537364
"887",2800,38535,38535,"Argentina","Soybeans",2010,18130800,52675464
"888",2801,38539,38539,"Argentina","Soybeans",2014,19252552,53397715
"893",2806,38637,38637,"Argentina","Strawberries",2000,930,8645
"894",2807,38643,38643,"Argentina","Strawberries",2006,950,8850
"895",2808,38647,38647,"Argentina","Strawberries",2010,1121,12500
"896",2809,38651,38651,"Argentina","Strawberries",2014,1070,12886
"897",2810,38693,38693,"Argentina","String beans",2000,5162,43893
"898",2811,38699,38699,"Argentina","String beans",2006,5500,45500
"899",2812,38703,38703,"Argentina","String beans",2010,5881,46701
"900",2813,38707,38707,"Argentina","String beans",2014,6189,47849
"901",2814,38749,38749,"Argentina","Sugar cane",2000,280000,18400000
"902",2815,38755,38755,"Argentina","Sugar cane",2006,315000,26450000
"903",2816,38759,38759,"Argentina","Sugar cane",2010,266962,18889878
"904",2817,38763,38763,"Argentina","Sugar cane",2014,366961,24518477
"905",2818,38805,38805,"Argentina","Sunflower seed",2000,3477120,6069655
"906",2819,38811,38811,"Argentina","Sunflower seed",2006,2167074,3759736
"907",2820,38815,38815,"Argentina","Sunflower seed",2010,1495317,2232034
"908",2821,38819,38819,"Argentina","Sunflower seed",2014,1261640,2063410
"909",2822,38861,38861,"Argentina","Sweet potatoes",2000,17624,266936
"910",2823,38867,38867,"Argentina","Sweet potatoes",2006,23000,330000
"911",2824,38871,38871,"Argentina","Sweet potatoes",2010,22029,329079
"912",2825,38875,38875,"Argentina","Sweet potatoes",2014,22924,336682
"913",2826,38917,38917,"Argentina","Tangerines, mandarins, clementines, satsumas",2000,30900,655963
"914",2827,38923,38923,"Argentina","Tangerines, mandarins, clementines, satsumas",2006,31000,440000
"915",2828,38927,38927,"Argentina","Tangerines, mandarins, clementines, satsumas",2010,34930,423737
"916",2829,38931,38931,"Argentina","Tangerines, mandarins, clementines, satsumas",2014,40764,486630
"925",2838,39085,39085,"Argentina","Tomatoes",2000,18500,693393
"926",2839,39091,39091,"Argentina","Tomatoes",2006,17000,670000
"927",2840,39095,39095,"Argentina","Tomatoes",2010,16735,676106
"928",2841,39099,39099,"Argentina","Tomatoes",2014,15989,668041
"949",2862,39421,39421,"Argentina","Watermelons",2000,9090,125496
"950",2863,39427,39427,"Argentina","Watermelons",2006,9150,125700
"951",2864,39431,39431,"Argentina","Watermelons",2010,9138,126554
"952",2865,39435,39435,"Argentina","Watermelons",2014,9131,126273
"953",2866,39477,39477,"Argentina","Wheat",2000,6222980,15478660
"954",2867,39483,39483,"Argentina","Wheat",2006,5028140,12721976
"955",2868,39487,39487,"Argentina","Wheat",2010,3325457,9016373
"956",2869,39491,39491,"Argentina","Wheat",2014,5031385,14143425
"965",3756,50201,50201,"Australia","Apples",2000,19700,319652
"966",3757,50207,50207,"Australia","Apples",2006,20000,301251
"967",3758,50211,50211,"Australia","Apples",2010,16739,264401
"968",3759,50215,50215,"Australia","Apples",2014,16664,266771
"969",3760,50257,50257,"Australia","Apricots",2000,3100,19875
"970",3761,50263,50263,"Australia","Apricots",2006,6000,16920
"971",3762,50267,50267,"Australia","Apricots",2010,5265,13421
"972",3763,50271,50271,"Australia","Apricots",2014,6250,8943
"973",3764,50313,50313,"Australia","Asparagus",2000,2997,16404
"974",3765,50319,50319,"Australia","Asparagus",2006,2056,9737
"975",3766,50323,50323,"Australia","Asparagus",2010,1796,8899
"976",3767,50327,50327,"Australia","Asparagus",2014,1623,8056
"977",3768,50369,50369,"Australia","Avocados",2000,5573,23976
"978",3769,50375,50375,"Australia","Avocados",2006,7200,34452
"979",3770,50379,50379,"Australia","Avocados",2010,8785,38534
"980",3771,50383,50383,"Australia","Avocados",2014,9000,43969
"981",3772,50425,50425,"Australia","Bananas",2000,13436,256867
"982",3773,50431,50431,"Australia","Bananas",2006,11168,187384
"983",3774,50435,50435,"Australia","Bananas",2010,11543,302173
"984",3775,50439,50439,"Australia","Bananas",2014,12085,254474
"985",3776,50481,50481,"Australia","Barley",2000,3454000,6743000
"986",3777,50487,50487,"Australia","Barley",2006,4405727,9481741
"987",3778,50491,50491,"Australia","Barley",2010,4421596,7864551
"988",3779,50495,50495,"Australia","Barley",2014,3814113,9174417
"993",3784,50593,50593,"Australia","Beans, green",2000,6649,34494
"994",3785,50599,50599,"Australia","Beans, green",2006,7146,37878
"995",3786,50603,50603,"Australia","Beans, green",2010,5932,31472
"996",3787,50607,50607,"Australia","Beans, green",2014,5997,29543
"1001",3792,50675,50675,"Australia","Blueberries",2000,NA,NA
"1002",3793,50681,50681,"Australia","Blueberries",2006,547,2316
"1003",3794,50685,50685,"Australia","Blueberries",2010,711,2756
"1004",3795,50689,50689,"Australia","Blueberries",2014,845,3241
"1021",3812,50955,50955,"Australia","Cauliflowers and broccoli",2000,10585,115621
"1022",3813,50961,50961,"Australia","Cauliflowers and broccoli",2006,9442,124966
"1023",3814,50965,50965,"Australia","Cauliflowers and broccoli",2010,9000,110248
"1024",3815,50969,50969,"Australia","Cauliflowers and broccoli",2014,9495,130621
"1033",3824,51123,51123,"Australia","Cherries",2000,1380,5835
"1034",3825,51129,51129,"Australia","Cherries",2006,1600,9783
"1035",3826,51133,51133,"Australia","Cherries",2010,2045,12151
"1036",3827,51137,51137,"Australia","Cherries",2014,2033,12694
"1041",3832,51189,51189,"Australia","Chillies and peppers, green",2000,2459,43530
"1042",3833,51195,51195,"Australia","Chillies and peppers, green",2006,2623,63662
"1043",3834,51199,51199,"Australia","Chillies and peppers, green",2010,2281,49989
"1044",3835,51203,51203,"Australia","Chillies and peppers, green",2014,2302,54536
"1065",3856,51498,51498,"Australia","Cucumbers and gherkins",2000,1116,16723
"1066",3857,51504,51504,"Australia","Cucumbers and gherkins",2006,682,23271
"1067",3858,51508,51508,"Australia","Cucumbers and gherkins",2010,684,15795
"1068",3859,51512,51512,"Australia","Cucumbers and gherkins",2014,733,14085
"1069",3860,51554,51554,"Australia","Currants",2000,188,1016
"1070",3861,51560,51560,"Australia","Currants",2006,313,1200
"1071",3862,51564,51564,"Australia","Currants",2010,106,559
"1072",3863,51568,51568,"Australia","Currants",2014,140,673
"1081",3872,51718,51718,"Australia","Figs",2000,32,76
"1082",3873,51724,51724,"Australia","Figs",2006,46,80
"1083",3874,51728,51728,"Australia","Figs",2010,63,88
"1084",3875,51732,51732,"Australia","Figs",2014,77,85
"1089",3880,51828,51828,"Australia","Fruit, citrus nes",2000,74,913
"1090",3881,51834,51834,"Australia","Fruit, citrus nes",2006,135,1700
"1091",3882,51838,51838,"Australia","Fruit, citrus nes",2010,139,1571
"1092",3883,51842,51842,"Australia","Fruit, citrus nes",2014,158,1826
"1101",3892,51994,51994,"Australia","Grapefruit (inc. pomelos)",2000,630,13400
"1102",3893,52000,52000,"Australia","Grapefruit (inc. pomelos)",2006,925,14893
"1103",3894,52004,52004,"Australia","Grapefruit (inc. pomelos)",2010,779,10349
"1104",3895,52008,52008,"Australia","Grapefruit (inc. pomelos)",2014,767,8371
"1105",3896,52050,52050,"Australia","Grapes",2000,110623,1311382
"1106",3897,52056,52056,"Australia","Grapes",2006,183534,1981198
"1107",3898,52060,52060,"Australia","Grapes",2010,163785,1684345
"1108",3899,52064,52064,"Australia","Grapes",2014,137859,1557362
"1109",3900,52106,52106,"Australia","Groundnuts, with shell",2000,17400,35100
"1110",3901,52112,52112,"Australia","Groundnuts, with shell",2006,11896,24508
"1111",3902,52116,52116,"Australia","Groundnuts, with shell",2010,11800,27400
"1112",3903,52120,52120,"Australia","Groundnuts, with shell",2014,5836,17262
"1117",3908,52199,52199,"Australia","Kiwi fruit",2000,400,5000
"1118",3909,52205,52205,"Australia","Kiwi fruit",2006,293,5625
"1119",3910,52209,52209,"Australia","Kiwi fruit",2010,234,2996
"1120",3911,52213,52213,"Australia","Kiwi fruit",2014,193,2922
"1121",3912,52255,52255,"Australia","Lemons and limes",2000,1300,32384
"1122",3913,52261,52261,"Australia","Lemons and limes",2006,1500,33495
"1123",3914,52265,52265,"Australia","Lemons and limes",2010,1369,31914
"1124",3915,52269,52269,"Australia","Lemons and limes",2014,1270,29088
"1129",3920,52367,52367,"Australia","Lettuce and chicory",2000,5170,151946
"1130",3921,52373,52373,"Australia","Lettuce and chicory",2006,8053,162832
"1131",3922,52377,52377,"Australia","Lettuce and chicory",2010,7715,158719
"1132",3923,52381,52381,"Australia","Lettuce and chicory",2014,7925,122589
"1133",3924,52423,52423,"Australia","Linseed",2000,10200,9200
"1134",3925,52429,52429,"Australia","Linseed",2006,10000,8000
"1135",3926,52433,52433,"Australia","Linseed",2010,8000,8000
"1136",3927,52437,52437,"Australia","Linseed",2014,6000,6000
"1141",3932,52535,52535,"Australia","Maize",2000,82262,406043
"1142",3933,52541,52541,"Australia","Maize",2006,67215,361991
"1143",3934,52545,52545,"Australia","Maize",2010,59000,328000
"1144",3935,52549,52549,"Australia","Maize",2014,52360,390364
"1145",3936,52591,52591,"Australia","Maize, green",2000,4234,45215
"1146",3937,52597,52597,"Australia","Maize, green",2006,3786,44349
"1147",3938,52601,52601,"Australia","Maize, green",2010,4979,61099
"1148",3939,52605,52605,"Australia","Maize, green",2014,6422,76184
"1149",3940,52647,52647,"Australia","Mangoes, mangosteens, guavas",2000,7500,38071
"1150",3941,52653,52653,"Australia","Mangoes, mangosteens, guavas",2006,6000,36348
"1151",3942,52657,52657,"Australia","Mangoes, mangosteens, guavas",2010,9621,44342
"1152",3943,52661,52661,"Australia","Mangoes, mangosteens, guavas",2014,9500,41911
"1153",3944,52703,52703,"Australia","Melons, other (inc.cantaloupes)",2000,4035,87064
"1154",3945,52709,52709,"Australia","Melons, other (inc.cantaloupes)",2006,3844,99036
"1155",3946,52713,52713,"Australia","Melons, other (inc.cantaloupes)",2010,4095,94901
"1156",3947,52717,52717,"Australia","Melons, other (inc.cantaloupes)",2014,3778,106017
"1157",3948,52759,52759,"Australia","Millet",2000,38961,56783
"1158",3949,52765,52765,"Australia","Millet",2006,35000,35000
"1159",3950,52769,52769,"Australia","Millet",2010,36327,36075
"1160",3951,52773,52773,"Australia","Millet",2014,35252,35878
"1165",3956,52859,52859,"Australia","Mustard seed",2000,0,0
"1166",3957,52865,52865,"Australia","Mustard seed",2006,NA,NA
"1167",3958,52869,52869,"Australia","Mustard seed",2010,NA,NA
"1168",3959,52873,52873,"Australia","Mustard seed",2014,NA,NA
"1173",3964,52971,52971,"Australia","Oats",2000,650000,1050000
"1174",3965,52977,52977,"Australia","Oats",2006,930331,1688047
"1175",3966,52981,52981,"Australia","Oats",2010,850077,1161606
"1176",3967,52985,52985,"Australia","Oats",2014,714699,1254659
"1185",3976,53135,53135,"Australia","Olives",2000,764,1397
